date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:18:06	67201/67201	---M--	200	added ('OK')	text/html	etag:%22d4b25b933ee015299224ab144ba72bc6%22	https://educate.frontted.com/index.html	educate.frontted.com/index.html	(from )
04:18:07	294/294	---MC-	404	error ('Not%20Found')	application/xml	date:Wed,%2016%20Sep%202020%2002:18:06%20GMT	https://educate.frontted.com/robots.txt		(from )
04:18:07	2598/2598	---M--	200	added ('OK')	text/css	etag:%226f36b1309fbbde634a5d54dd1734274a%22	https://educate.frontted.com/assets/vendor/perfect-scrollbar.css	educate.frontted.com/assets/vendor/perfect-scrollbar.css	(from https://educate.frontted.com/index.html)
04:18:11	306938/306938	---M--	200	added ('OK')	text/css	etag:%226d9d127587c2b94ede831b288a7b2e19%22	https://educate.frontted.com/assets/css/app.css	educate.frontted.com/assets/css/app.css	(from https://educate.frontted.com/index.html)
04:18:11	306910/306910	---M--	200	added ('OK')	text/css	etag:%22094bd4ecddcd2f38404671579cd94631%22	https://educate.frontted.com/assets/css/app.rtl.css	educate.frontted.com/assets/css/app.rtl.css	(from https://educate.frontted.com/index.html)
04:18:11	769/769	---M--	200	added ('OK')	text/css	etag:%223d55785c6fad51f84334d000e30c161e%22	https://educate.frontted.com/assets/css/vendor-material-icons.css	educate.frontted.com/assets/css/vendor-material-icons.css	(from https://educate.frontted.com/index.html)
04:18:12	769/769	---M--	200	added ('OK')	text/css	etag:%22fbfa4901044e7943df10dffe1b7becbd%22	https://educate.frontted.com/assets/css/vendor-material-icons.rtl.css	educate.frontted.com/assets/css/vendor-material-icons.rtl.css	(from https://educate.frontted.com/index.html)
04:18:13	72616/72616	---M--	200	added ('OK')	text/css	etag:%22da4ace80d0cd4a9aa79cc9d4882e6370%22	https://educate.frontted.com/assets/css/vendor-fontawesome-free.css	educate.frontted.com/assets/css/vendor-fontawesome-free.css	(from https://educate.frontted.com/index.html)
04:18:14	72625/72625	---M--	200	added ('OK')	text/css	etag:%22f248d4737240ca1fe008cb9a5f67eec7%22	https://educate.frontted.com/assets/css/vendor-fontawesome-free.rtl.css	educate.frontted.com/assets/css/vendor-fontawesome-free.rtl.css	(from https://educate.frontted.com/index.html)
04:18:15	3570/3570	---M--	200	added ('OK')	text/css	etag:%22436d0becb2587ed574a09c3fc2219d6e%22	https://educate.frontted.com/assets/css/vendor-ion-rangeslider.css	educate.frontted.com/assets/css/vendor-ion-rangeslider.css	(from https://educate.frontted.com/index.html)
04:18:16	3581/3581	---M--	200	added ('OK')	text/css	etag:%22b9890c770b19a488cec3b081ac79f91d%22	https://educate.frontted.com/assets/css/vendor-ion-rangeslider.rtl.css	educate.frontted.com/assets/css/vendor-ion-rangeslider.rtl.css	(from https://educate.frontted.com/index.html)
04:18:17	14268/14268	---M--	200	added ('OK')	text/css	etag:%22826655c7e08c87751802f1a239ad61a4%22	https://educate.frontted.com/assets/css/vendor-flatpickr.css	educate.frontted.com/assets/css/vendor-flatpickr.css	(from https://educate.frontted.com/index.html)
04:18:18	14273/14273	---M--	200	added ('OK')	text/css	etag:%22bc7e2eee1838f24fccd7c8ecbd74c9fc%22	https://educate.frontted.com/assets/css/vendor-flatpickr.rtl.css	educate.frontted.com/assets/css/vendor-flatpickr.rtl.css	(from https://educate.frontted.com/index.html)
04:18:19	2305/2305	---M--	200	added ('OK')	text/css	etag:%2239c89e87f82e0860279322c515a1d593%22	https://educate.frontted.com/assets/css/vendor-flatpickr-airbnb.css	educate.frontted.com/assets/css/vendor-flatpickr-airbnb.css	(from https://educate.frontted.com/index.html)
04:18:20	2303/2303	---M--	200	added ('OK')	text/css	etag:%227c0f4d92fbd94c135bd2c323a08b2872%22	https://educate.frontted.com/assets/css/vendor-flatpickr-airbnb.rtl.css	educate.frontted.com/assets/css/vendor-flatpickr-airbnb.rtl.css	(from https://educate.frontted.com/index.html)
04:18:21	613/613	---M--	200	added ('OK')	text/css	etag:%22126a06688aa11c13a58772a516cf6d72%22	https://educate.frontted.com/assets/vendor/jqvmap/jqvmap.min.css	educate.frontted.com/assets/vendor/jqvmap/jqvmap.min.css	(from https://educate.frontted.com/index.html)
04:18:23	63019/63019	---M--	200	added ('OK')	text/html	etag:%220f3f2993989cfbcf91d108477f6a6fb5%22	https://educate.frontted.com/ui-buttons.html	educate.frontted.com/ui-buttons.html	(from https://educate.frontted.com/index.html)
04:18:24	69915/69915	---M--	200	added ('OK')	text/html	etag:%22ff4f837fd84b94ea77ee7b2a893b1d77%22	https://educate.frontted.com/ui-alerts.html	educate.frontted.com/ui-alerts.html	(from https://educate.frontted.com/index.html)
04:18:25	59408/59408	---M--	200	added ('OK')	text/html	etag:%221b5c04b859875f4ef288fa60e2d2671f%22	https://educate.frontted.com/ui-avatars.html	educate.frontted.com/ui-avatars.html	(from https://educate.frontted.com/index.html)
04:18:26	70856/70856	---M--	200	added ('OK')	text/html	etag:%229e45e7b649935e7e952809bc50b9fe4d%22	https://educate.frontted.com/ui-modals.html	educate.frontted.com/ui-modals.html	(from https://educate.frontted.com/index.html)
04:18:27	46057/46057	---M--	200	added ('OK')	text/html	etag:%22cc759e1ac45ef52dd5dffe1d4aa26702%22	https://educate.frontted.com/ui-icons.html	educate.frontted.com/ui-icons.html	(from https://educate.frontted.com/index.html)
04:18:28	55644/55644	---M--	200	added ('OK')	text/html	etag:%22e0df67187ffeb21804e22db523c863cf%22	https://educate.frontted.com/ui-range-sliders.html	educate.frontted.com/ui-range-sliders.html	(from https://educate.frontted.com/index.html)
04:18:29	56132/56132	---M--	200	added ('OK')	text/html	etag:%22999e910669976db1b14c685e576d8dc5%22	https://educate.frontted.com/ui-datetime.html	educate.frontted.com/ui-datetime.html	(from https://educate.frontted.com/index.html)
04:18:30	76736/76736	---M--	200	added ('OK')	text/html	etag:%22971a1386a95d0a818b591f73167e2e53%22	https://educate.frontted.com/ui-tables.html	educate.frontted.com/ui-tables.html	(from https://educate.frontted.com/index.html)
04:18:31	49453/49453	---M--	200	added ('OK')	text/html	etag:%2292464093fb8b7d4393b7be4528615862%22	https://educate.frontted.com/ui-loaders.html	educate.frontted.com/ui-loaders.html	(from https://educate.frontted.com/index.html)
04:18:32	69064/69064	---M--	200	added ('OK')	text/html	etag:%2222c9ea1f04df621a62cd9e6fef9cfc9f%22	https://educate.frontted.com/ui-drag.html	educate.frontted.com/ui-drag.html	(from https://educate.frontted.com/index.html)
04:18:33	64625/64625	---M--	200	added ('OK')	text/html	etag:%2273d236b98fdf07cc054755f5897cad45%22	https://educate.frontted.com/ui-pagination.html	educate.frontted.com/ui-pagination.html	(from https://educate.frontted.com/index.html)
04:18:34	77404/77404	---M--	200	added ('OK')	text/html	etag:%22045eb7941048749607810da7072d6f03%22	https://educate.frontted.com/ui-forms.html	educate.frontted.com/ui-forms.html	(from https://educate.frontted.com/index.html)
04:18:35	50632/50632	---M--	200	added ('OK')	text/html	etag:%2285428eac587edecca0ccb4a4057e32b4%22	https://educate.frontted.com/ui-charts.html	educate.frontted.com/ui-charts.html	(from https://educate.frontted.com/index.html)
04:18:36	52004/52004	---M--	200	added ('OK')	text/html	etag:%2222e9cc7e647780ad490e284b3b3cc231%22	https://educate.frontted.com/fullcalendar.html	educate.frontted.com/fullcalendar.html	(from https://educate.frontted.com/index.html)
04:18:37	52081/52081	---M--	200	added ('OK')	text/html	etag:%22eacc157b7fae0a3fa6ae9a720205a7e6%22	https://educate.frontted.com/ui-vector-maps.html	educate.frontted.com/ui-vector-maps.html	(from https://educate.frontted.com/index.html)
04:18:38	65594/65594	---M--	200	added ('OK')	text/html	etag:%2257559f512f782c431ef3b2ba6af16ae2%22	https://educate.frontted.com/fixed-index.html	educate.frontted.com/fixed-index.html	(from https://educate.frontted.com/index.html)
04:18:39	72123/72123	---M--	200	added ('OK')	text/html	etag:%2258415e330f3122b73702e2c1876e574d%22	https://educate.frontted.com/mini-index.html	educate.frontted.com/mini-index.html	(from https://educate.frontted.com/index.html)
04:18:39	21287/21287	---M--	200	added ('OK')	image/jpg	etag:%22a5ba5e90d4ae14f4ff18c7cfa970edf8%22	https://educate.frontted.com/assets/images/256_daniel-gaffey-1060698-unsplash.jpg	educate.frontted.com/assets/images/256_daniel-gaffey-1060698-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:18:40	5825/5825	---M--	200	added ('OK')	image/svg+xml	etag:%22fbe04ae7628df520ca773f88a43e683d%22	https://educate.frontted.com/assets/images/frontted-logo-blue.svg	educate.frontted.com/assets/images/frontted-logo-blue.svg	(from https://educate.frontted.com/index.html)
04:18:41	56730/56730	---M--	200	added ('OK')	text/html	etag:%223cc65bd558cf6fc18158b7465e86b16b%22	https://educate.frontted.com/edit-account.html	educate.frontted.com/edit-account.html	(from https://educate.frontted.com/index.html)
04:18:42	10750/10750	---M--	200	added ('OK')	text/html	etag:%22880dfe88001d8f82232fb2a824948eef%22	https://educate.frontted.com/login.html	educate.frontted.com/login.html	(from https://educate.frontted.com/index.html)
04:18:44	69666/69666	---M--	200	added ('OK')	text/html	etag:%22bf30e8a05fbcfc1e3da8546620297a59%22	https://educate.frontted.com/author-earnings.html	educate.frontted.com/author-earnings.html	(from https://educate.frontted.com/index.html)
04:18:44	18454/18454	---M--	200	added ('OK')	image/jpg	etag:%22fcb4c8a661c51831a06e427a44ad93ec%22	https://educate.frontted.com/assets/images/256_jeremy-banks-798787-unsplash.jpg	educate.frontted.com/assets/images/256_jeremy-banks-798787-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:18:45	14661/14661	---M--	200	added ('OK')	image/jpg	etag:%224110715f1f0339856135e579c0406015%22	https://educate.frontted.com/assets/images/256_michael-dam-258165-unsplash.jpg	educate.frontted.com/assets/images/256_michael-dam-258165-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:18:46	17328/17328	---M--	200	added ('OK')	image/jpg	etag:%22cb8502d126c7ed8b0ca97780012228bc%22	https://educate.frontted.com/assets/images/256_s-a-r-a-h-s-h-a-r-p-764291-unsplash.jpg	educate.frontted.com/assets/images/256_s-a-r-a-h-s-h-a-r-p-764291-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:18:47	9414/9414	---M--	200	added ('OK')	image/jpg	etag:%22846cdc23665656255d4212540dd7d4eb%22	https://educate.frontted.com/assets/images/256_luke-porter-261779-unsplash.jpg	educate.frontted.com/assets/images/256_luke-porter-261779-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:18:49	87501/87501	---M--	200	added ('OK')	text/html	etag:%225a35b42b68109447a1f598fc4bcb4016%22	https://educate.frontted.com/student-dashboard.html	educate.frontted.com/student-dashboard.html	(from https://educate.frontted.com/index.html)
04:18:50	65582/65582	---M--	200	added ('OK')	text/html	etag:%2265b2954a9120c5714e7954a49cd42bc7%22	https://educate.frontted.com/student-courses.html	educate.frontted.com/student-courses.html	(from https://educate.frontted.com/index.html)
04:18:51	61551/61551	---M--	200	added ('OK')	text/html	etag:%22cddbc272c08714a961df2d0ca03b2fa8%22	https://educate.frontted.com/student-course-purchase.html	educate.frontted.com/student-course-purchase.html	(from https://educate.frontted.com/index.html)
04:18:52	61325/61325	---M--	200	added ('OK')	text/html	etag:%22bc6a261e6f8a45f8d1b7faba46c995fe%22	https://educate.frontted.com/student-lessons.html	educate.frontted.com/student-lessons.html	(from https://educate.frontted.com/index.html)
04:18:53	53142/53142	---M--	200	added ('OK')	text/html	etag:%2235adb1358865590ff1710e5a36d231de%22	https://educate.frontted.com/student-quiz.html	educate.frontted.com/student-quiz.html	(from https://educate.frontted.com/index.html)
04:18:53	69848/69848	---M--	200	added ('OK')	text/html	etag:%2240012aadadcd897a26d0f94662db3d01%22	https://educate.frontted.com/student-discussions.html	educate.frontted.com/student-discussions.html	(from https://educate.frontted.com/index.html)
04:18:55	57001/57001	---M--	200	added ('OK')	text/html	etag:%220d98feec7da0e38cf9a99e9fca774f79%22	https://educate.frontted.com/student-billing.html	educate.frontted.com/student-billing.html	(from https://educate.frontted.com/index.html)
04:18:56	61654/61654	---M--	200	added ('OK')	text/html	etag:%22ec0a1540328301082b4689f9e3d87dc7%22	https://educate.frontted.com/author-dashboard.html	educate.frontted.com/author-dashboard.html	(from https://educate.frontted.com/index.html)
04:18:57	61983/61983	---M--	200	added ('OK')	text/html	etag:%22a8daac5a6a79bc3cecaf140d527abc54%22	https://educate.frontted.com/author-courses.html	educate.frontted.com/author-courses.html	(from https://educate.frontted.com/index.html)
04:18:58	51213/51213	---M--	200	added ('OK')	text/html	etag:%2207129b8eeefbbd62e3f713f2bf663021%22	https://educate.frontted.com/author-quiz-manager.html	educate.frontted.com/author-quiz-manager.html	(from https://educate.frontted.com/index.html)
04:18:58	56999/56999	---M--	200	added ('OK')	text/html	etag:%22c3cab0b7d9c7815efacbc016cf726d3a%22	https://educate.frontted.com/author-reports.html	educate.frontted.com/author-reports.html	(from https://educate.frontted.com/index.html)
04:18:59	50605/50605	---M--	200	added ('OK')	text/html	etag:%2239507d8e2f5d753b4012c872c36d27f6%22	https://educate.frontted.com/author-payout.html	educate.frontted.com/author-payout.html	(from https://educate.frontted.com/index.html)
04:19:01	104746/104746	---M--	200	added ('OK')	text/html	etag:%22828ed928f57d161fad2d4d753b4b72d6%22	https://educate.frontted.com/admin-dashboard.html	educate.frontted.com/admin-dashboard.html	(from https://educate.frontted.com/index.html)
04:19:02	65736/65736	---M--	200	added ('OK')	text/html	etag:%220af5052b6c541f2490209486362428f5%22	https://educate.frontted.com/admin-emails.html	educate.frontted.com/admin-emails.html	(from https://educate.frontted.com/index.html)
04:19:02	62853/62853	---M--	200	added ('OK')	text/html	etag:%225f06aec6cdfc8eac19351da09ebaa53e%22	https://educate.frontted.com/admin-chat.html	educate.frontted.com/admin-chat.html	(from https://educate.frontted.com/index.html)
04:19:04	69550/69550	---M--	200	added ('OK')	text/html	etag:%22c255ce1b25ab9c04c37ce953f8cfefcf%22	https://educate.frontted.com/admin-tickets.html	educate.frontted.com/admin-tickets.html	(from https://educate.frontted.com/index.html)
04:19:05	64359/64359	---M--	200	added ('OK')	text/html	etag:%2275c84a7c216cf31d89d26f86d5e3bcf9%22	https://educate.frontted.com/admin-trello.html	educate.frontted.com/admin-trello.html	(from https://educate.frontted.com/index.html)
04:19:05	21040/21040	---M--	200	added ('OK')	image/jpg	etag:%225068224e47caea6f6575ec4a39456de9%22	https://educate.frontted.com/assets/images/256_joao-silas-636453-unsplash.jpg	educate.frontted.com/assets/images/256_joao-silas-636453-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:19:06	45080/45080	---M--	200	added ('OK')	image/jpg	etag:%22bc48d1e73048de770e0ec52ccf7ef7cf%22	https://educate.frontted.com/assets/images/256_rsz_1andy-lee-642320-unsplash.jpg	educate.frontted.com/assets/images/256_rsz_1andy-lee-642320-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:19:08	69078/69078	---M--	200	added ('OK')	image/jpg	etag:%22ec83b469d5671219d2c972b3f363e0fe%22	https://educate.frontted.com/assets/images/stories/256_rsz_clem-onojeghuo-193397-unsplash.jpg	educate.frontted.com/assets/images/stories/256_rsz_clem-onojeghuo-193397-unsplash.jpg	(from https://educate.frontted.com/index.html)
04:19:09	88145/88145	---M--	200	added ('OK')	text/js	etag:%22220afd743d9e9643852e31a135a9f3ae%22	https://educate.frontted.com/assets/vendor/jquery.min.js	educate.frontted.com/assets/vendor/jquery.min.js	(from https://educate.frontted.com/index.html)
04:19:09	21233/21233	---M--	200	added ('OK')	text/js	etag:%221022eaf388cc780bcfeb6456157adb7d%22	https://educate.frontted.com/assets/vendor/popper.min.js	educate.frontted.com/assets/vendor/popper.min.js	(from https://educate.frontted.com/index.html)
04:19:10	60010/60010	---M--	200	added ('OK')	text/js	etag:%2261f338f870fcd0ff46362ef109d28533%22	https://educate.frontted.com/assets/vendor/bootstrap.min.js	educate.frontted.com/assets/vendor/bootstrap.min.js	(from https://educate.frontted.com/index.html)
04:19:11	19461/19461	---M--	200	added ('OK')	text/js	etag:%224707a5fde2e52a52c114cdad148fcb39%22	https://educate.frontted.com/assets/vendor/perfect-scrollbar.min.js	educate.frontted.com/assets/vendor/perfect-scrollbar.min.js	(from https://educate.frontted.com/index.html)
04:19:12	42448/42448	---M--	200	added ('OK')	text/js	etag:%22306829ace95dd681926cae9703c8e017%22	https://educate.frontted.com/assets/vendor/dom-factory.js	educate.frontted.com/assets/vendor/dom-factory.js	(from https://educate.frontted.com/index.html)
04:19:13	71288/71288	---M--	200	added ('OK')	text/js	etag:%2285c34d4c0beb8935afb7f28af7dae3f6%22	https://educate.frontted.com/assets/vendor/material-design-kit.js	educate.frontted.com/assets/vendor/material-design-kit.js	(from https://educate.frontted.com/index.html)
04:19:14	41171/41171	---M--	200	added ('OK')	text/js	etag:%22b5c1f83e8e2c9fad4a9c7a7e8c34b2fa%22	https://educate.frontted.com/assets/vendor/ion.rangeSlider.min.js	educate.frontted.com/assets/vendor/ion.rangeSlider.min.js	(from https://educate.frontted.com/index.html)
